time,epoch,batch,loss,cost
0min13sec,0,0,14.734,330.003
0min20sec,0,40,24.381,275.300
0min19sec,0,80,18.457,243.259
0min20sec,0,120,14.772,219.085
0min20sec,0,160,11.866,202.465
0min20sec,0,200,9.877,190.547
