time,epoch,batch,loss,cost
0min1sec,0,0,7.351,783.339
2min2sec,0,100,22.645,739.675
2min38sec,1,0,-352.019,596.487
2min3sec,1,100,-236.752,559.307
2min38sec,2,0,-341.724,459.822
2min2sec,2,100,-445.698,535.513
2min35sec,3,0,-440.641,520.851
2min2sec,3,100,-205.759,437.288
2min38sec,4,0,-217.252,349.488
