time,epoch,batch,loss,cost
0min24sec,4,400,-10.517,93.483
0min25sec,4,440,-10.220,93.329
0min25sec,4,480,-9.960,93.179
0min24sec,4,520,-9.773,93.026
0min26sec,4,560,-9.636,92.963
0min25sec,4,600,-9.569,92.900
0min25sec,4,640,-9.461,92.844
0min23sec,4,680,-9.244,92.744
0min22sec,4,720,-8.965,92.596
0min24sec,4,760,-8.910,92.565
0min24sec,4,800,-8.689,92.451
0min25sec,4,840,-8.689,92.412
0min25sec,4,880,-8.821,92.492
0min23sec,4,920,-8.836,92.502
0min25sec,4,960,-8.780,92.502
3min52sec,5,0,-0.985,88.471
0min24sec,5,40,-7.327,91.184
0min24sec,5,80,-7.122,91.220
0min26sec,5,120,-7.160,91.467
0min24sec,5,160,-7.147,91.461
0min23sec,5,200,-6.773,91.342
0min25sec,5,240,-6.746,91.315
0min25sec,5,280,-6.815,91.274
0min25sec,5,320,-6.495,91.173
0min24sec,5,360,-6.533,91.240
0min24sec,5,400,-6.581,91.204
0min25sec,5,440,-6.537,91.195
0min28sec,5,480,-6.594,91.208
0min26sec,5,520,-6.830,91.280
0min25sec,5,560,-6.835,91.318
0min26sec,5,600,-6.891,91.350
0min25sec,5,640,-6.930,91.390
0min25sec,5,680,-6.993,91.448
0min23sec,5,720,-6.879,91.382
0min23sec,5,760,-6.777,91.331
0min24sec,5,800,-6.783,91.366
0min25sec,5,840,-6.866,91.414
0min24sec,5,880,-6.765,91.363
0min25sec,5,920,-6.800,91.350
0min25sec,5,960,-6.735,91.336
4min1sec,6,0,3.710,85.054
0min24sec,6,40,-6.945,88.079
0min24sec,6,80,-8.104,88.834
0min24sec,6,120,-8.249,88.818
0min23sec,6,160,-7.929,88.809
0min24sec,6,200,-8.222,89.119
0min24sec,6,240,-8.340,89.230
0min24sec,6,280,-8.230,89.193
0min25sec,6,320,-8.241,89.292
0min25sec,6,360,-8.497,89.541
0min24sec,6,400,-8.573,89.581
0min25sec,6,440,-8.786,89.692
0min24sec,6,480,-8.973,89.855
0min24sec,6,520,-9.076,89.893
0min24sec,6,560,-9.284,90.002
0min25sec,6,600,-9.419,90.083
0min23sec,6,640,-9.353,90.075
0min24sec,6,680,-9.448,90.156
0min23sec,6,720,-9.670,90.266
0min24sec,6,760,-9.908,90.379
0min25sec,6,800,-9.893,90.388
0min24sec,6,840,-9.833,90.361
0min23sec,6,880,-9.768,90.327
0min23sec,6,920,-9.726,90.281
0min24sec,6,960,-9.600,90.231
3min52sec,7,0,-3.464,85.581
0min23sec,7,40,-6.735,87.431
0min25sec,7,80,-8.696,88.545
0min24sec,7,120,-9.348,88.837
0min23sec,7,160,-8.716,88.382
0min25sec,7,200,-8.603,88.310
0min28sec,7,240,-9.203,88.681
0min26sec,7,280,-9.262,88.686
0min25sec,7,320,-9.098,88.657
0min24sec,7,360,-9.031,88.662
0min23sec,7,400,-8.793,88.538
0min24sec,7,440,-8.905,88.630
0min24sec,7,480,-8.989,88.695
0min24sec,7,520,-9.225,88.810
0min25sec,7,560,-9.357,88.856
0min24sec,7,600,-9.474,88.954
0min25sec,7,640,-9.757,89.131
0min24sec,7,680,-9.832,89.213
0min24sec,7,720,-9.826,89.186
0min23sec,7,760,-9.734,89.135
0min25sec,7,800,-9.649,89.102
0min24sec,7,840,-9.575,89.038
0min23sec,7,880,-9.411,88.964
0min23sec,7,920,-9.322,88.912
0min25sec,7,960,-9.302,88.919
3min52sec,8,0,-8.518,89.617
0min23sec,8,40,-7.811,88.092
0min25sec,8,80,-7.846,88.131
0min27sec,8,120,-8.454,88.297
0min24sec,8,160,-8.075,88.025
0min24sec,8,200,-7.839,87.900
0min24sec,8,240,-7.726,87.911
0min24sec,8,280,-7.637,87.821
0min24sec,8,320,-7.622,87.846
0min23sec,8,360,-7.547,87.820
0min24sec,8,400,-7.835,87.993
0min24sec,8,440,-7.968,88.071
0min24sec,8,480,-8.020,88.114
0min25sec,8,520,-8.234,88.212
0min24sec,8,560,-8.275,88.223
0min24sec,8,600,-8.350,88.290
0min24sec,8,640,-8.510,88.390
0min25sec,8,680,-8.376,88.338
0min23sec,8,720,-8.249,88.236
0min24sec,8,760,-8.142,88.170
0min24sec,8,800,-8.078,88.154
0min25sec,8,840,-8.105,88.144
0min25sec,8,880,-8.123,88.177
0min24sec,8,920,-8.099,88.165
0min24sec,8,960,-7.980,88.110
3min52sec,9,0,-5.390,87.214
0min25sec,9,40,-9.376,89.144
0min24sec,9,80,-8.219,88.573
0min24sec,9,120,-7.850,88.179
0min23sec,9,160,-7.679,88.000
0min24sec,9,200,-7.742,88.018
0min25sec,9,240,-7.920,88.166
0min24sec,9,280,-7.701,87.963
0min24sec,9,320,-7.323,87.757
0min26sec,9,360,-7.692,87.943
0min25sec,9,400,-7.671,87.909
0min24sec,9,440,-7.618,87.900
0min23sec,9,480,-7.380,87.715
0min24sec,9,520,-7.314,87.620
0min26sec,9,560,-7.552,87.725
0min26sec,9,600,-7.712,87.841
0min24sec,9,640,-7.683,87.807
0min25sec,9,680,-7.550,87.746
0min25sec,9,720,-7.521,87.710
0min24sec,9,760,-7.594,87.744
0min24sec,9,800,-7.559,87.736
0min25sec,9,840,-7.665,87.780
0min24sec,9,880,-7.573,87.745
0min23sec,9,920,-7.467,87.682
0min24sec,9,960,-7.451,87.687
3min49sec,10,0,-1.188,83.984
0min23sec,10,40,-5.656,86.516
0min24sec,10,80,-5.259,86.443
0min23sec,10,120,-5.270,86.363
0min23sec,10,160,-5.414,86.454
0min24sec,10,200,-5.799,86.745
0min25sec,10,240,-5.977,86.857
0min24sec,10,280,-5.888,86.734
0min25sec,10,320,-6.105,86.903
0min25sec,10,360,-6.391,87.092
0min24sec,10,400,-6.459,87.125
0min24sec,10,440,-6.515,87.132
0min25sec,10,480,-6.598,87.156
0min24sec,10,520,-6.585,87.117
0min24sec,10,560,-6.582,87.115
0min24sec,10,600,-6.575,87.130
0min23sec,10,640,-6.637,87.163
0min24sec,10,680,-6.528,87.120
0min23sec,10,720,-6.395,87.014
0min23sec,10,760,-6.413,87.018
0min24sec,10,800,-6.470,87.068
0min24sec,10,840,-6.424,87.028
0min24sec,10,880,-6.370,87.010
0min24sec,10,920,-6.323,86.970
0min24sec,10,960,-6.226,86.923
3min52sec,11,0,-3.693,85.364
0min24sec,11,40,-4.697,85.827
0min25sec,11,80,-5.270,86.310
0min24sec,11,120,-5.767,86.538
0min24sec,11,160,-5.492,86.342
0min23sec,11,200,-5.450,86.381
0min25sec,11,240,-5.833,86.698
0min25sec,11,280,-6.273,86.959
0min25sec,11,320,-6.499,87.167
0min26sec,11,360,-6.876,87.415
0min25sec,11,400,-6.988,87.477
0min23sec,11,440,-6.772,87.341
0min23sec,11,480,-6.649,87.278
0min24sec,11,520,-6.638,87.233
0min24sec,11,560,-6.486,87.098
0min24sec,11,600,-6.351,87.004
0min24sec,11,640,-6.253,86.918
0min24sec,11,680,-6.133,86.857
0min24sec,11,720,-6.119,86.834
0min25sec,11,760,-6.207,86.873
0min26sec,11,800,-6.189,86.876
0min25sec,11,840,-6.228,86.877
0min25sec,11,880,-6.159,86.843
0min24sec,11,920,-6.141,86.819
0min24sec,11,960,-6.117,86.820
3min51sec,12,0,-4.248,85.162
0min25sec,12,40,-6.674,86.950
0min25sec,12,80,-6.044,86.708
0min24sec,12,120,-5.514,86.263
0min23sec,12,160,-5.393,86.174
0min23sec,12,200,-5.294,86.153
0min25sec,12,240,-5.605,86.418
0min25sec,12,280,-6.089,86.661
0min25sec,12,320,-6.144,86.735
0min25sec,12,360,-6.059,86.674
0min25sec,12,400,-6.039,86.644
0min25sec,12,440,-5.977,86.582
0min25sec,12,480,-6.118,86.644
0min24sec,12,520,-6.203,86.660
0min25sec,12,560,-6.171,86.616
0min25sec,12,600,-6.086,86.607
0min24sec,12,640,-6.014,86.551
0min24sec,12,680,-5.865,86.487
0min23sec,12,720,-5.838,86.457
0min24sec,12,760,-5.786,86.422
0min23sec,12,800,-5.758,86.430
0min25sec,12,840,-5.726,86.395
0min24sec,12,880,-5.727,86.414
0min24sec,12,920,-5.789,86.442
0min23sec,12,960,-5.729,86.425
3min55sec,13,0,-0.535,83.545
0min24sec,13,40,-8.284,87.379
0min24sec,13,80,-7.983,87.474
0min24sec,13,120,-8.075,87.526
0min23sec,13,160,-7.380,87.022
0min23sec,13,200,-7.266,87.020
0min24sec,13,240,-7.201,87.000
0min24sec,13,280,-7.068,86.884
0min25sec,13,320,-6.982,86.877
0min25sec,13,360,-6.925,86.813
0min23sec,13,400,-6.602,86.565
0min23sec,13,440,-6.390,86.391
0min23sec,13,480,-6.250,86.288
0min23sec,13,520,-6.193,86.258
0min23sec,13,560,-6.103,86.171
0min24sec,13,600,-6.005,86.101
0min25sec,13,640,-6.120,86.171
0min25sec,13,680,-6.280,86.315
0min24sec,13,720,-6.355,86.375
0min23sec,13,760,-6.369,86.362
0min24sec,13,800,-6.243,86.321
0min23sec,13,840,-6.166,86.261
0min22sec,13,880,-6.060,86.229
0min24sec,13,920,-6.046,86.200
0min25sec,13,960,-6.042,86.224
3min54sec,14,0,-8.937,88.020
0min23sec,14,40,-5.250,85.631
0min24sec,14,80,-5.782,86.048
0min25sec,14,120,-6.308,86.502
0min25sec,14,160,-6.422,86.495
0min24sec,14,200,-6.595,86.668
0min25sec,14,240,-6.711,86.759
0min24sec,14,280,-6.680,86.689
0min24sec,14,320,-6.752,86.789
0min25sec,14,360,-6.871,86.833
0min24sec,14,400,-6.692,86.699
0min24sec,14,440,-6.432,86.507
0min23sec,14,480,-6.176,86.310
0min23sec,14,520,-6.046,86.219
0min24sec,14,560,-6.090,86.217
0min25sec,14,600,-6.120,86.229
0min24sec,14,640,-6.179,86.275
0min24sec,14,680,-6.060,86.248
0min23sec,14,720,-5.906,86.148
0min24sec,14,760,-5.897,86.129
0min24sec,14,800,-5.890,86.141
0min25sec,14,840,-5.965,86.167
0min25sec,14,880,-5.936,86.174
0min24sec,14,920,-5.864,86.114
0min24sec,14,960,-5.812,86.096
3min55sec,15,0,-2.684,84.502
0min24sec,15,40,-6.121,86.034
0min24sec,15,80,-5.739,85.960
0min24sec,15,120,-5.505,85.847
0min22sec,15,160,-5.383,85.701
0min23sec,15,200,-5.265,85.670
0min24sec,15,240,-5.208,85.622
0min25sec,15,280,-5.039,85.451
0min25sec,15,320,-5.036,85.464
0min26sec,15,360,-5.491,85.771
0min25sec,15,400,-5.577,85.825
0min24sec,15,440,-5.578,85.811
0min23sec,15,480,-5.568,85.801
0min23sec,15,520,-5.497,85.769
0min23sec,15,560,-5.441,85.710
0min24sec,15,600,-5.567,85.800
0min24sec,15,640,-5.698,85.881
0min23sec,15,680,-5.565,85.836
0min24sec,15,720,-5.482,85.782
0min24sec,15,760,-5.527,85.785
0min24sec,15,800,-5.476,85.770
0min24sec,15,840,-5.483,85.764
0min24sec,15,880,-5.414,85.749
0min23sec,15,920,-5.352,85.703
0min24sec,15,960,-5.311,85.700
3min57sec,16,0,-0.875,83.679
0min24sec,16,40,-4.023,84.521
0min23sec,16,80,-3.727,84.378
0min24sec,16,120,-3.597,84.358
0min23sec,16,160,-3.270,84.035
0min24sec,16,200,-3.162,84.046
0min24sec,16,240,-3.419,84.257
0min23sec,16,280,-3.432,84.252
0min24sec,16,320,-3.426,84.310
0min25sec,16,360,-3.720,84.488
0min24sec,16,400,-3.843,84.549
0min23sec,16,440,-3.928,84.599
0min24sec,16,480,-4.094,84.684
0min25sec,16,520,-4.330,84.838
0min25sec,16,560,-4.574,84.975
0min24sec,16,600,-4.566,84.981
0min24sec,16,640,-4.540,84.956
0min23sec,16,680,-4.429,84.923
0min23sec,16,720,-4.315,84.842
0min24sec,16,760,-4.315,84.814
0min25sec,16,800,-4.284,84.821
0min25sec,16,840,-4.317,84.822
0min24sec,16,880,-4.287,84.833
0min25sec,16,920,-4.373,84.889
0min24sec,16,960,-4.350,84.897
3min52sec,17,0,-2.981,85.001
0min23sec,17,40,-4.845,85.400
0min23sec,17,80,-5.155,85.755
0min23sec,17,120,-5.123,85.782
0min23sec,17,160,-5.042,85.653
0min22sec,17,200,-4.674,85.470
0min23sec,17,240,-4.512,85.351
0min24sec,17,280,-4.525,85.288
0min24sec,17,320,-4.619,85.383
0min24sec,17,360,-4.786,85.475
0min24sec,17,400,-4.839,85.480
0min24sec,17,440,-4.858,85.453
0min24sec,17,480,-4.859,85.421
0min24sec,17,520,-4.832,85.405
0min25sec,17,560,-4.786,85.318
0min24sec,17,600,-4.775,85.293
0min26sec,17,640,-4.867,85.333
0min24sec,17,680,-4.768,85.310
0min24sec,17,720,-4.790,85.322
0min24sec,17,760,-4.888,85.354
0min24sec,17,800,-4.760,85.284
0min25sec,17,840,-4.799,85.282
0min24sec,17,880,-4.740,85.272
0min23sec,17,920,-4.691,85.241
0min23sec,17,960,-4.643,85.228
3min54sec,18,0,0.155,83.636
0min23sec,18,40,-3.596,84.349
0min23sec,18,80,-3.950,84.736
0min23sec,18,120,-4.448,85.200
0min22sec,18,160,-4.356,85.107
0min23sec,18,200,-3.950,84.831
0min25sec,18,240,-3.977,84.840
0min25sec,18,280,-4.020,84.801
0min26sec,18,320,-4.246,84.995
0min26sec,18,360,-4.266,84.977
0min25sec,18,400,-4.279,84.949
0min23sec,18,440,-4.176,84.844
0min23sec,18,480,-4.080,84.731
0min23sec,18,520,-3.935,84.635
0min23sec,18,560,-3.795,84.515
0min23sec,18,600,-3.742,84.488
0min23sec,18,640,-3.699,84.468
0min24sec,18,680,-3.686,84.509
0min23sec,18,720,-3.675,84.502
0min22sec,18,760,-3.695,84.491
0min24sec,18,800,-3.674,84.490
0min24sec,18,840,-3.709,84.481
0min24sec,18,880,-3.630,84.449
0min22sec,18,920,-3.597,84.416
0min23sec,18,960,-3.555,84.395
3min43sec,19,0,-1.502,83.285
0min23sec,19,40,-3.823,84.416
0min24sec,19,80,-3.516,84.218
0min24sec,19,120,-3.809,84.511
0min22sec,19,160,-3.744,84.415
0min23sec,19,200,-3.717,84.430
0min24sec,19,240,-3.760,84.458
0min23sec,19,280,-3.511,84.242
0min26sec,19,320,-3.824,84.509
0min24sec,19,360,-4.169,84.751
0min23sec,19,400,-4.203,84.776
0min23sec,19,440,-4.110,84.696
0min23sec,19,480,-4.118,84.692
0min24sec,19,520,-4.380,84.869
0min23sec,19,560,-4.480,84.932
0min23sec,19,600,-4.425,84.883
0min23sec,19,640,-4.357,84.829
0min24sec,19,680,-4.264,84.799
0min23sec,19,720,-4.183,84.740
0min23sec,19,760,-4.109,84.656
0min24sec,19,800,-4.054,84.635
0min24sec,19,840,-4.098,84.635
0min24sec,19,880,-4.034,84.614
0min24sec,19,920,-4.079,84.634
0min23sec,19,960,-4.046,84.616
3min57sec,20,0,-1.066,82.585
0min22sec,20,40,-2.429,83.440
0min24sec,20,80,-3.653,84.271
0min24sec,20,120,-3.525,84.280
0min22sec,20,160,-3.279,84.086
0min23sec,20,200,-3.143,84.035
0min24sec,20,240,-3.335,84.143
0min24sec,20,280,-3.826,84.429
0min23sec,20,320,-3.893,84.493
0min23sec,20,360,-3.908,84.511
0min22sec,20,400,-3.684,84.355
0min22sec,20,440,-3.520,84.211
0min23sec,20,480,-3.392,84.117
0min23sec,20,520,-3.300,84.057
0min24sec,20,560,-3.299,84.032
0min25sec,20,600,-3.354,84.084
0min25sec,20,640,-3.366,84.088
0min24sec,20,680,-3.189,84.004
0min24sec,20,720,-3.189,83.999
0min25sec,20,760,-3.395,84.103
0min24sec,20,800,-3.354,84.095
0min24sec,20,840,-3.329,84.064
0min24sec,20,880,-3.291,84.069
0min24sec,20,920,-3.389,84.131
0min25sec,20,960,-3.399,84.152
3min55sec,21,0,-4.565,85.244
0min23sec,21,40,-2.733,83.556
0min23sec,21,80,-3.233,84.021
0min24sec,21,120,-3.713,84.319
0min24sec,21,160,-3.859,84.365
0min24sec,21,200,-3.945,84.521
0min25sec,21,240,-4.218,84.728
0min25sec,21,280,-4.349,84.749
0min25sec,21,320,-4.060,84.574
0min23sec,21,360,-4.002,84.506
0min23sec,21,400,-3.911,84.403
0min23sec,21,440,-3.948,84.404
0min24sec,21,480,-3.921,84.368
0min24sec,21,520,-3.869,84.333
0min24sec,21,560,-3.821,84.261
0min24sec,21,600,-3.872,84.290
0min23sec,21,640,-3.857,84.284
0min23sec,21,680,-3.632,84.154
0min22sec,21,720,-3.557,84.123
0min24sec,21,760,-3.558,84.110
0min24sec,21,800,-3.443,84.063
0min23sec,21,840,-3.376,84.003
0min23sec,21,880,-3.310,83.991
0min24sec,21,920,-3.276,83.967
0min23sec,21,960,-3.251,83.969
3min55sec,22,0,1.212,81.134
0min22sec,22,40,-1.646,82.883
0min24sec,22,80,-1.939,83.116
0min24sec,22,120,-2.131,83.411
0min24sec,22,160,-2.483,83.561
0min24sec,22,200,-2.282,83.451
0min24sec,22,240,-2.427,83.549
0min23sec,22,280,-2.551,83.593
0min23sec,22,320,-2.588,83.660
0min23sec,22,360,-2.636,83.668
0min23sec,22,400,-2.638,83.627
0min23sec,22,440,-2.634,83.590
0min22sec,22,480,-2.680,83.610
0min24sec,22,520,-2.835,83.707
0min25sec,22,560,-2.984,83.775
0min24sec,22,600,-2.944,83.760
0min24sec,22,640,-3.016,83.821
0min24sec,22,680,-2.963,83.863
0min23sec,22,720,-2.957,83.892
0min24sec,22,760,-2.956,83.888
0min24sec,22,800,-2.935,83.923
0min24sec,22,840,-2.994,83.992
0min24sec,22,880,-2.976,84.036
0min24sec,22,920,-3.018,84.092
0min24sec,22,960,-3.051,84.157
3min53sec,23,0,3.249,81.018
0min23sec,23,40,-3.631,83.284
0min24sec,23,80,-3.709,83.316
0min25sec,23,120,-4.606,83.755
0min23sec,23,160,-4.356,83.595
0min23sec,23,200,-4.429,83.680
0min22sec,23,240,-4.426,83.634
0min23sec,23,280,-4.429,83.601
0min26sec,23,320,-4.364,83.611
0min26sec,23,360,-4.707,83.844
0min24sec,23,400,-4.823,83.935
0min24sec,23,440,-4.808,83.911
0min22sec,23,480,-4.730,83.844
0min22sec,23,520,-4.702,83.802
0min24sec,23,560,-4.641,83.733
0min22sec,23,600,-4.447,83.618
0min24sec,23,640,-4.466,83.623
0min25sec,23,680,-4.690,83.807
0min22sec,23,720,-4.752,83.826
0min22sec,23,760,-4.697,83.775
0min23sec,23,800,-4.632,83.742
0min23sec,23,840,-4.607,83.723
0min23sec,23,880,-4.518,83.669
0min23sec,23,920,-4.458,83.634
0min24sec,23,960,-4.472,83.652
3min52sec,24,0,2.246,82.746
0min23sec,24,40,-3.758,82.720
0min23sec,24,80,-2.986,82.224
0min24sec,24,120,-3.485,82.454
0min24sec,24,160,-3.300,82.391
0min23sec,24,200,-3.465,82.545
0min24sec,24,240,-3.784,82.725
0min23sec,24,280,-3.847,82.762
0min23sec,24,320,-3.720,82.775
0min23sec,24,360,-3.887,82.944
0min22sec,24,400,-3.885,82.972
0min22sec,24,440,-3.776,82.877
0min23sec,24,480,-3.755,82.849
0min24sec,24,520,-3.799,82.878
0min24sec,24,560,-3.792,82.863
0min22sec,24,600,-3.690,82.808
0min22sec,24,640,-3.693,82.819
0min22sec,24,680,-3.684,82.831
0min22sec,24,720,-3.654,82.790
0min22sec,24,760,-3.595,82.730
0min23sec,24,800,-3.554,82.714
0min25sec,24,840,-3.668,82.803
0min24sec,24,880,-3.678,82.833
0min24sec,24,920,-3.690,82.847
0min24sec,24,960,-3.729,82.889
3min57sec,25,0,1.570,82.834
0min23sec,25,40,-3.969,83.100
0min24sec,25,80,-4.149,83.252
0min23sec,25,120,-4.832,83.722
0min24sec,25,160,-4.621,83.591
0min24sec,25,200,-4.297,83.356
0min25sec,25,240,-4.546,83.480
0min25sec,25,280,-4.790,83.592
0min26sec,25,320,-4.917,83.795
0min25sec,25,360,-5.172,83.973
0min23sec,25,400,-5.107,83.944
0min21sec,25,440,-4.880,83.767
0min24sec,25,480,-4.892,83.766
0min25sec,25,520,-4.916,83.768
0min23sec,25,560,-4.877,83.762
0min23sec,25,600,-4.871,83.764
0min24sec,25,640,-4.870,83.755
0min25sec,25,680,-4.891,83.775
0min25sec,25,720,-5.026,83.841
0min24sec,25,760,-4.989,83.798
0min24sec,25,800,-4.970,83.781
0min24sec,25,840,-5.009,83.803
0min24sec,25,880,-4.977,83.798
0min24sec,25,920,-4.985,83.798
0min24sec,25,960,-5.039,83.849
3min53sec,26,0,1.281,82.099
0min23sec,26,40,-5.308,83.954
0min23sec,26,80,-5.462,84.187
0min23sec,26,120,-5.179,83.866
0min22sec,26,160,-4.521,83.459
0min22sec,26,200,-4.040,83.163
0min23sec,26,240,-4.267,83.346
0min23sec,26,280,-4.205,83.277
0min23sec,26,320,-4.042,83.235
0min22sec,26,360,-4.082,83.284
0min22sec,26,400,-4.076,83.281
0min21sec,26,440,-3.956,83.184
0min21sec,26,480,-3.912,83.120
0min23sec,26,520,-3.957,83.131
0min24sec,26,560,-4.052,83.184
0min23sec,26,600,-3.936,83.124
0min23sec,26,640,-3.853,83.068
0min26sec,26,680,-3.811,83.038
0min25sec,26,720,-3.869,83.029
0min25sec,26,760,-3.874,83.014
0min24sec,26,800,-3.868,83.015
0min24sec,26,840,-3.892,83.017
0min23sec,26,880,-3.840,82.982
0min23sec,26,920,-3.834,82.967
0min24sec,26,960,-3.871,83.001
3min53sec,27,0,4.206,79.380
0min22sec,27,40,-3.337,82.554
0min24sec,27,80,-4.001,83.073
0min23sec,27,120,-4.331,83.199
0min23sec,27,160,-4.143,83.214
0min23sec,27,200,-4.157,83.240
0min23sec,27,240,-3.987,83.091
0min24sec,27,280,-3.953,83.052
0min24sec,27,320,-3.741,82.999
0min23sec,27,360,-3.629,82.926
0min23sec,27,400,-3.524,82.823
0min22sec,27,440,-3.366,82.678
0min23sec,27,480,-3.310,82.626
0min22sec,27,520,-3.259,82.569
0min23sec,27,560,-3.325,82.610
0min24sec,27,600,-3.332,82.625
0min25sec,27,640,-3.352,82.632
0min23sec,27,680,-3.271,82.578
0min22sec,27,720,-3.222,82.512
0min23sec,27,760,-3.223,82.498
0min23sec,27,800,-3.263,82.547
0min24sec,27,840,-3.257,82.548
0min24sec,27,880,-3.277,82.595
0min24sec,27,920,-3.341,82.658
0min23sec,27,960,-3.375,82.695
3min45sec,28,0,0.363,80.572
0min22sec,28,40,-3.339,82.191
0min23sec,28,80,-3.808,82.463
0min22sec,28,120,-4.181,82.536
0min22sec,28,160,-4.159,82.382
0min22sec,28,200,-4.056,82.412
0min22sec,28,240,-4.159,82.498
0min22sec,28,280,-4.512,82.697
0min24sec,28,320,-5.247,83.183
0min23sec,28,360,-5.559,83.369
0min22sec,28,400,-5.537,83.353
0min21sec,28,440,-5.431,83.264
0min22sec,28,480,-5.477,83.261
0min22sec,28,520,-5.447,83.217
0min22sec,28,560,-5.319,83.125
0min21sec,28,600,-5.255,83.081
0min23sec,28,640,-5.295,83.116
0min22sec,28,680,-5.283,83.125
0min22sec,28,720,-5.194,83.073
0min22sec,28,760,-5.184,83.073
0min22sec,28,800,-5.086,83.031
0min22sec,28,840,-5.006,82.946
0min22sec,28,880,-4.932,82.914
0min21sec,28,920,-4.866,82.870
0min22sec,28,960,-4.822,82.853
3min34sec,29,0,-3.439,82.526
0min21sec,29,40,-3.677,82.053
0min23sec,29,80,-4.465,82.562
0min23sec,29,120,-4.639,82.537
0min21sec,29,160,-4.134,82.108
0min22sec,29,200,-4.109,82.233
0min23sec,29,240,-4.410,82.460
0min23sec,29,280,-4.500,82.547
0min22sec,29,320,-4.531,82.640
0min22sec,29,360,-4.605,82.723
0min22sec,29,400,-4.651,82.750
0min22sec,29,440,-4.555,82.695
